name,price,description,link
energen tech plus shoes,69.99,"Experience the ultimate blend of performance and comfort with the Energen Tech Plus Shoes. Equipped with a Floatride Fuel midsole for exceptional energy return and comfort, these shoes also feature a breathable mesh upper and a durable full rubber outsole. The innovative no-sew support in the forefoot, through hotmelt overlays, ensures a secure and comfortable fit, making them perfect for any activity., ['Style:', '100074790', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-plus-shoes-dynred-cblack-white
nanoflex tr 2.0 training shoes,69.99,"From jump ropes to kettlebells, your workouts are intense. Count on these men's Reebok training shoes to support you from the dynamic warmup to the post-workout mobility work. The breathable mesh upper is reinforced with durable overlays for a sporty look and a lightweight feel while a heel clip adds stability. The high-traction outsole offers enhanced grip., ['Style:', '100074538', 'Gender:', 'Men\n', 'Breathable mesh\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nanoflex-tr-2-0-training-shoes-eacobl-obs-ftwwht
zig dynamica 2 shoes,69.99,"Explore your favorite city with this sweater-inspired design on your feet. Lightweight and easy to wear, these men's running-inspired shoes have a plush sockliner that delivers comfortable, all-day cushioning. The futuristic, zigzag midsole stands out as distinctively Reebok., ['Style:', 'HQ5897', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-2-shoes-cblack-cblack-rbkg03
energen plus 2 running shoes,79.99,"When you feel good, you can go farther. Simple as that. These men's Reebok running shoes are made to give you a comfortable, lightweight ride so you can go the distance. The mesh upper keeps your feet cool, and FuelFoam cushions every step so your legs feel fresh from warmup to cool-down., ['Style:', '100074809', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-plus-2-running-shoes-ftwwht-cblack-pewter
nfx training shoes,69.99,"Whether you just joined a gym or already know your way around a barbell, these men's Reebok training shoes are designed to help you meet your fitness goals. The breathable and lightweight mesh upper keeps your feet comfortable while integrated support provides stability during box jumps and all-day wear. The rubber outsole features sidewall wraps for durability and traction indoors and out, with forefoot grooves for flexibility where you need it most., ['Style:', '100074492', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Upper : synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nfx-training-shoes-blusla-cblack-ftwwht
energen tech shoes,79.99,"From the morning run through to the rest of your day, the Energen Tech keeps you comfortable with its cushioning FuelFoam midsole. The overlays on the upper provide targeted support where you need it most, and a rubber grip outsole lets you stride confidently in all conditions., ['Style:', '100074807', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-shoes-blusla-eacobl-ftwwht
atr pump vertical basketball shoes,129.99,"Originally released in 1993, the Pump Vertical was part of Reebok's legendary Above the Rim line. These basketball shoes harness the power of the Reebok archive, combining a mixed material upper, retro details and modern design. The Pump iconic technology offers a customized, locked-in fit., ['Style:', '100074933', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-pump-vertical-basketball-shoes-cblack-bolprp-ftwwht
bb 4000 ii shoes,79.99,"Born on the hardwood. Remade for you. Rock those OG B-ball vibes every time you lace up these basketball-inspired shoes. A supple leather upper elevates your look. Retro details shine, including a debossed logo and TPU details. So clean. So fresh. All Reebok, all day., ['Style:', '100033316', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-shoes-ftwr-white-core-black-pure-gre
energen tech shoes,79.99,"From the morning run through to the rest of your day, the Energen Tech keeps you comfortable with its cushioning FuelFoam midsole. The overlays on the upper provide targeted support where you need it most, and a rubber grip outsole lets you stride confidently in all conditions., ['Style:', '100074806', 'Gender:', 'Men\n', 'Foam midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-shoes-ftwwht-dynred-pugry4
reebok court advance shoes,69.99,"Wear these Reebok shoes on game day or any day. Inspired by the team traditions of fans around the world, these kicks show up in colors that celebrate sports competitions. The mesh tongue and logo on the tongue take inspiration details from authentic game day jerseys. Embroidery details set off the Reebok side stripes. Comfortable and classic, they're about to be your new go-to pair., ['Style:', '100202579', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-white-black-vectorred
reebok court advance shoes,79.99,"Archive style fuses with today in this pair of Reebok Court Advance shoes. You'll be comfortable all day (or night) long, thanks to small bubbles in the cushioning. The rubber outsole finishes things off., ['Style:', '100212678', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwrwhite-collegiategreen-pump
victor solomon bb 4000 ii basketball shoes,149.99,"Style:,100206494,Gender:,Unisex
,Eva midsole
,Rubber outsole
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-victor-solomon-bb-4000-ii-basketball-shoes-white-gold-puregrey8
premier road plus vi shoes,99.99,"Put your best foot forward in these running-inspired Reebok shoes from 2009. They've been reimagined for everyday wear, with new colors and a soft DMX foam midsole to keep you comfortable. A shank plate in the midfoot provides lightweight support and stability., ['Style:', '100204576', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-rbk-premier-road-plus-vi-shoes-chalk-barely-grey-white
club c revenge shoes,99.99,"We went deep into our archives to create these Club C Revenge shoes. A special tongue label borrows straight from the '90s and 2000s vaults and is inspired by jerseys worn during competition. The colors remind you that whichever sport you're cheering for, you're always on team Reebok., ['Style:', '100201095', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Terry lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-white-fiercegold-clgtgreen
fluffipuff,54.95,"Reebok and DC have joined forces  to create these sneakers. These Fluffipuff shoes represent Batman and his high-tech Batsuit. Kevlar materials, moulded armour components, and battle scuffs encapsulate Batman's crime fighting equipment. A reflective logo resembles the bat signal in the dark night sky and removable lace gauntlets for ultimate protection., ['Style:', 'HQ4589', 'Gender:', 'Unisex\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-fluffipuff-cblack-alloy-magold
reebok x global citizen club c revenge shoes,69.99,"Global Citizen is an action platform that rallies around the issues of climate change, poverty and inequality. Show your support in these Reebok Club C Revenge Shoes. Colors and graphics highlight the collaboration, while a QR code on the tongue offers information on how to get involved., ['Style:', '100200441', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-global-citizen-club-c-revenge-shoes-white-black-red
floatride energy 5 shoes,89.99,"Upgrade your run with the Floatride Energy 5, featuring an evolved, wider, and taller Floatride Energy Foam midsole for unmatched energy return and support. The Speed Shift upper ensures comfort and durability, while the midfoot X-Plate and sculpted design offer torsional stability and reduced weight. Made with recycled materials and a sugarcane EVA sockliner for eco-conscious comfort, this shoe's full-coverage rubber outsole promises lasting traction and lightweight performance., ['Style:', '100074424', 'Gender:', 'Men\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Upper : synthetic\n', 'X-plate\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatride-energy-5-shoes-ftwwht-palblu-orgfla
reebok x global citizen classic leather shoes,69.99,"Get inspired to take action and demand equity in education in these Reebok shoes designed in partnership with the advocacy organization Global Citizen. They have a smooth leather upper for a vintage vibe, with colors and graphics that highlight the collaboration., ['Style:', '100200440', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-global-citizen-classic-leather-shoes-black-white-red
club c revenge shoes,99.99,"Rediscover a classic with the Club C Revenge Shoes, a modern take on the 1987 tennis original. This version elevates the iconic Club C 85 with added brand mark side stripes, infusing trendy materials and colors for a fresh twist. The timeless design, complemented by a sock liner inspired by vintage clothing, features nostalgic details, making these shoes a lasting favorite., ['Style:', '100200780', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-taupe-beige-stone-grey
question mid basketball shoes,149.99,"Allen Iverson staked his claim as one of the best scorers of his era with a fearless attitude and an unapologetic style. These Reebok shoes are his OG signature style launched in 1996, which makes you a part of sneaker and basketball history when you wear them. All the details you want come included, like a pearlized toe, an ice rubber outsole and a luxe tumbled leather upper., ['Style:', '100074721', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-question-mid-basketball-shoesftwwht-vecred-ftwwht
premier road plus vi shoes,89.99,"The perfect everyday running shoe this is the Premier Road Plus VI, inspired by the 2009 style. The DMX Foam midsole cushions every step, while the shank plate supports and stabilises your feet., ['Style:', '100074091', 'Gender:', 'Men\n', 'Dmx foam midsole\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-premier-road-plus-vi-shoes-ash-moonst-chalk
reebok premier trinity kfs shoes,149.99,"Originally made for the road. Reworked for the streets. Designed to be the pinnacle of Performance Running, these Reebok shoes are a bring back from the Premier Running Series from 2006. A Kinetic Fit System offers support and flexibility to keep every step comfortable. DMX Foam technology offers lightweight underfoot cushioning., ['Style:', '100074434', 'Gender:', 'Men\n', 'Dmx foam midsole\n', 'Kinetic fit system (r)    comfort\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-premier-trinity-kfs-shoes-bon-ash-moonst
the answer dmx shoes,119.99,"Style:,GX6330,Gender:,Unisex
,Lace closure
,Leather and synthetic upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-the-answer-dmx-shoes-ftwwht-flasrd-cblack
ers 4000 shoes,119.99,"A bringback from early '90s Reebok running heritage, these ERS 4000 shoes are as legit as it gets. ERS stands for Energy Return System and its midsole technology in its truest form. A retro mix of nylon, suede, and synthetic give texture and depth to the upper. It's like you've already won., ['Style:', '100201027', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-4000-shoes-white-grey-1-grey-3
